date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2026-02-25,15:30:00,56.645,1.0203,0,-97.7094,1,58.3951,1,2.0815,1,1.3136,1,-0.0115,0,0,0,0,17.4198,436.1664,438.4399,0.2,0,207.1049,5.1856,5.2126,0.2,0,0.0911,2.1359,2.147,0.5,0,295.9297,287.1479,96201.6341,1.1649,1008.2002,0.0248,0.0851,0.0038,498.9976,1593.5018,0.0032,31.3145,1094.5041,270.3939,2.3869,11.4614,267.8915,0.9359,4.2876,711.2097,0.0028,-1.6732,-0.0889,20.2459,-3.0724,6.9498,17.3059,26.3926,37.016,55.4567,1.008,1.0122,-92.0948,1.0271,51.6869,1.1298,1.8424,1.1298,1.1627,1.1298,0.0132,1.387,6.6966,1.2044,0.6741,59.6814
2026-02-25,16:00:00,56.666,0.5303,0,-27.4458,0,22.751,0,0.8647,1,0.5118,0,0.0038,0,-0,-0,-0,17.4501,436.8966,439.2502,0.1,1,214.009,5.3581,5.387,0.1,0,0.0913,2.141,2.1525,-0.1,0,296.3168,287.1343,96209.4606,1.165,1008.2937,0.0248,0.0332,0.0039,515.6409,1592.099,0.0033,32.3875,1076.4581,270.8362,1.6596,10.7117,267.9106,0.6747,2.0431,948.8528,0.0021,-1.2064,-0.0346,18.8121,-2.8548,6.4576,16.0803,24.5235,34.3946,51.5294,0.5246,1.0109,-25.6066,1.0232,20.4177,1.1143,0.776,1.1143,0.4593,1.1143,0.0088,1.3801,2.97,0.6951,0.421,59.512
2026-02-25,16:30:00,56.687,0.6173,0,-48.0097,0,26.2967,0,-0.0159,2,0.5917,0,0.003,0,-0,-0,-0,17.4241,436.4491,438.8407,0.1,1,217.5685,5.4498,5.4797,0.1,0,0.0912,2.14,2.1517,-0.1,0,296.5316,287.3574,96223.1974,1.1642,1008.3485,0.0248,0.0383,0.004,524.5368,1615.2957,0.0034,32.4731,1090.7589,271.0674,2.2628,8.9617,271.9676,0.7282,2.4973,681.9593,0.0029,-1.8257,-0.0562,18.0775,-2.7433,6.2054,15.4523,23.5658,33.0514,49.517,0.61,1.0119,-45.4109,1.0264,23.3309,1.1271,-0.0141,1.1271,0.5249,1.1271,0.0132,1.386,3.4167,1.0361,0.5417,59.3558
2026-02-25,17:00:00,56.708,0.4603,0,-51.4942,0,23.0654,0,0.4019,0,0.519,0,0.0024,0,0,0,0,17.4209,436.5105,438.9546,0.1,1,222.216,5.568,5.5992,0.2,0,0.091,2.1374,2.1493,0.8,0,296.8099,287.5167,96241.4376,1.1637,1008.4164,0.0248,0.0336,0.004,536.0163,1632.0351,0.0035,32.8434,1096.0187,271.3607,1.429,7.9073,276.8355,0.6289,2.0785,409.6569,0.0049,-2.2325,-0.0698,18.2537,-2.7701,6.2659,15.603,23.7956,33.3736,49.9998,0.4553,1.0109,-49.165,1.0225,20.7515,1.1115,0.3615,1.1115,0.467,1.1115,0.0138,1.3839,2.9137,0.849,0.3944,59.1811
2026-02-25,17:30:00,56.729,0.3595,1,-111.0462,0,38.9564,0,0.5174,0,0.8765,0,0.0034,0,-0,-0,-0,17.4425,436.6149,439.1333,0.2,0,229.1058,5.7349,5.768,0.3,0,0.0911,2.138,2.1503,0.7,0,296.8037,287.3487,96279.7128,1.1648,1008.5035,0.0248,0.0568,0.0042,552.3042,1614.3834,0.0036,34.2115,1062.0792,271.7674,0.5822,4.358,296.2975,0.5556,0.7868,131.0254,0.0153,-2.8505,-0.1701,18.4569,-2.8009,6.3356,15.7766,24.0604,33.745,50.5562,0.355,1.0127,-106.695,1.0218,35.2393,1.1055,0.4681,1.1055,0.7929,1.1055,0.0287,1.4028,0.6788,0.5953,0.2994,59.0557
2026-02-25,18:00:00,56.749,0.2247,1,41.042,2,-25.1651,2,-1.44,2,-0.5659,2,-0.0086,2,0,0,0,17.498,436.9606,439.5183,0.1,1,233.0368,5.8194,5.8535,0.1,1,0.0913,2.136,2.1485,0,1,296.6327,286.7609,96317.9209,1.1676,1008.5367,0.0248,-0.0367,0.0042,560.6645,1553.9199,0.0036,36.0807,993.2554,271.9721,0.2097,6.3513,347.4418,0.4387,0.6575,-174.5477,-0.0115,-1.6309,0.0795,17.9367,-2.722,6.1571,15.332,23.3823,32.794,49.1313,0.2171,1.0349,38.3443,1.0343,-22.7653,1.1054,-1.3027,1.1054,-0.5119,1.1054,-0.0163,1.3378,0.3741,0.7404,0.2005,59.0947
2026-02-25,18:30:00,56.77,0.3588,1,-87.2501,0,34.2347,0,0.8617,0,0.7696,0,0.0097,0,-0,-0,-0,17.5378,436.9596,439.5359,0.2,0,235.2524,5.8614,5.8959,0.1,1,0.0913,2.1333,2.1459,1.3,0,296.2511,286.4037,96394.4722,1.17,1008.5519,0.0247,0.0499,0.0043,565.1563,1518.1605,0.0037,37.2264,953.0042,272.0809,0.9077,4.4901,298.5113,0.5538,0.777,165.2688,0.0121,-2.5486,-0.1335,20.2182,-3.0682,6.9403,17.2822,26.3565,36.9653,55.3808,0.3548,1.0114,-83.6555,1.0216,30.9255,1.107,0.7784,1.107,0.6952,1.107,0.0277,1.3957,0.7101,0.607,0.2368,59.1388
2026-02-25,19:00:00,56.791,0.165,1,-93.2469,1,39.824,1,4.2405,1,0.8948,1,-2e-4,1,0,0,0,17.5842,437.388,439.9687,0.1,1,235.8156,5.8657,5.9003,-0.1,0,0.0913,2.1304,2.1429,-0.7,0,296.0718,285.9828,96438.7693,1.1722,1008.5453,0.0247,0.058,0.0043,565.8285,1476.9516,0.0037,38.3106,911.1231,272.0971,0.153,2.4238,60.1341,0.3752,0.2872,48.103,0.0416,-2.3415,-0.2102,17.1014,-2.5952,5.8704,14.618,22.2934,31.2669,46.8435,0.161,1.0247,-88.5816,1.0291,35.5213,1.1211,3.7823,1.1211,0.7982,1.1211,0.0205,1.4629,0.24,0.1691,0.1652,59.0753
2026-02-25,19:30:00,56.812,0.4524,1,-83.9263,1,5.987,2,4.384,1,0.1345,2,0.0159,1,0,0,0,17.6166,437.5141,440.167,0.1,1,242.6792,6.027,6.0635,0.4,0,0.0914,2.1284,2.1413,0.8,0,295.8791,285.7643,96489.5798,1.1737,1008.6287,0.0246,0.0087,0.0044,581.6991,1455.958,0.0038,39.953,874.259,272.4753,0.5599,6.2074,301.0965,0.6208,0.9323,242.2543,0.0083,-14.0182,-0.1142,22.4527,-3.4073,7.7073,19.1922,29.2694,41.0507,61.5014,0.4466,1.0128,-82.0032,1.0212,5.4308,1.1024,3.9768,1.1024,0.122,1.1024,0.0331,1.3912,0.839,0.7964,0.229,59.0297
2026-02-25,20:00:00,56.833,0.3067,1,-21.5339,0,9.5966,0,-1.1787,0,0.21560000000000001,0,-0.0049,2,0,0,0,17.6015,437.1577,439.8585,0.1,1,247.2243,6.1402,6.1781,-0.2,0,0.0914,2.1289,2.1421,-0.6,0,295.8689,285.8073,96509.4425,1.1737,1008.6914,0.0246,0.014,0.0045,592.7439,1460.0619,0.0038,40.5972,867.3179,272.7331,0.2615,4.9161,55.3437,0.5112,0.5268,527.1089,0.0038,-2.2439,-0.0356,16.476,-2.5003,5.6557,14.0835,21.4782,30.1234,45.1304,0.3011,1.0184,-20.5472,1.0233,8.7091,1.1019,-1.0697,1.1019,0.1957,1.1019,0.0013,1.3899,0.3671,0.3499,0.3366,58.9904
2026-02-25,20:30:00,56.854,0.0262,0,-8.1846,2,2.003,2,-0.9954,2,0.045,2,-0.0078,2,-0,-0,-0,17.6917,438.2185,440.9853,0.1,1,253.299,6.2741,6.3137,0.1,1,0.0916,2.1273,2.1407,0,1,295.4185,284.9636,96530.5972,1.1773,1008.7471,0.0245,0.0029,0.0046,605.8086,1381.2209,0.0039,43.8604,775.4122,273.0326,0.2836,2.3234,141.8857,0.1491,0.2169,34.4015,0.0582,-4.0862,-0.0462,0.7527,1,1,1,3,6,30,0.0257,1.0177,-7.8763,1.0269,1.7823,1.1238,-0.8857,1.1238,0.04,1.1238,-0.0037,1.4813,0.1733,0.2093,0.0513,58.9547
2026-02-25,21:00:00,56.874,0.0269,0,-17.6158,0,5.1691,1,0.3328,2,0.1159,1,-0.0033,2,-0,-0,-0,17.8404,440.347,443.2205,0.2,0,262.6575,6.4831,6.5254,0.3,0,0.092,2.127,2.1409,0,1,294.7307,284.0939,96561.7301,1.1812,1008.8438,0.0245,0.0075,0.0048,626.1827,1303.8875,0.004,48.0243,677.7048,273.4884,0.3774,4.0849,138.714,0.1508,0.1954,16.5454,0.1211,-3.4079,-0.098,1.2121,1,1,2,4,8,29,0.0264,1.0174,-16.8488,1.0308,4.5052,1.1474,0.2901,1.1474,0.101,1.1474,0.0015,1.5781,0.1805,0.1535,0.0567,58.9247
2026-02-25,21:30:00,56.895,0.0359,1,-23.4158,0,-1.0862,2,-1.7431,2,-0.0243,2,-0.0106,2,0,0,0,18.1001,444.6222,447.6519,0.1,1,275.5207,6.7681,6.8142,-0.4,0,0.0927,2.1321,2.1466,0,1,293.8058,282.8034,96584.873,1.1868,1008.9749,0.0243,-0.0016,0.005,653.8692,1196.1614,0.0042,54.664,542.2922,274.0873,0.4044,1.9779,143.1688,0.174,0.1067,19.1224,0.1048,21.5578,-0.1124,1.0612,1,1,2,3,7,26,0.0353,1.0166,-22.8514,1.0295,-0.9512,1.1419,-1.5264,1.1419,-0.0213,1.1419,-0.0018,1.5551,0.1182,0.0602,0.0349,58.7593
2026-02-25,22:00:00,56.916,0.0691,1,36.006,2,2.4609,2,-3.2505,2,0.0551,2,0.0083,1,0,0,0,18.1697,445.4748,448.6713,0.1,1,290.5877,7.1245,7.1756,0.1,1,0.0926,2.1255,2.1407,0,1,293.5478,282.386,96613.0159,1.1887,1009.1626,0.0243,0.0036,0.0053,688.5015,1163.0355,0.0044,59.1987,474.534,274.8055,0.1497,1.4843,314.4713,0.2411,0.1957,-33.1229,-0.0605,14.6311,0.1245,21.4343,-3.2527,7.3577,18.3217,27.9417,39.1887,58.7118,0.0662,1.0449,34.8022,1.041,2.2098,1.1136,-2.9188,1.1136,0.0495,1.1136,-0.0031,1.3528,0.2431,0.1094,0.0388,58.5197
2026-02-25,22:30:00,56.937,0.0972,1,-19.6272,1,2.2436,1,1.0646,1,0.0502,1,-3e-4,1,0,0,0,18.3088,446.8753,450.0897,0.1,0,292.5997,7.1417,7.193,0.3,0,0.0929,2.1209,2.1362,-0.9,0,292.5205,281.2388,96664.3671,1.1942,1009.1512,0.0242,0.0033,0.0053,690.5303,1076.1244,0.0045,64.1683,385.5941,274.8466,0.8898,2.6218,345.0305,0.2853,0.4972,100.6496,0.0199,-8.7479,-0.0571,24.7673,-3.7585,8.5018,21.1708,32.2867,45.2826,67.8416,0.0961,1.0117,-19.1209,1.0222,2.0205,1.1104,0.9588,1.1104,0.0452,1.1104,0.0046,1.4095,0.153,0.8035,0.0378,58.1661
2026-02-25,23:00:00,56.958,0.0897,1,2.0505,2,-1.5672,2,-0.9096,2,-0.0351,2,0.007,2,-0,-0,-0,18.2698,446.2952,449.542,0.1,1,295.6657,7.2225,7.2751,0.1,1,0.0926,2.1188,2.1342,0,1,293.0842,281.6563,96691.5474,1.1927,1009.2031,0.0242,-0.0023,0.0054,698.5446,1107.065,0.0045,63.0988,408.5204,275.0078,0.5432,3.8527,277.4602,0.2743,0.5568,-856.2784,-0.0023,-1.3084,0.0062,22.0206,-3.3417,7.559,18.8229,28.7061,40.2607,60.3179,0.0881,1.0181,1.9206,1.0235,-1.4331,1.0936,-0.8318,1.0936,-0.0321,1.0936,0.0052,1.3134,0.8518,0.215,0.0469,57.8688
2026-02-25,23:30:00,56.979,0.065,1,12.1909,2,-5.5722,1,-0.9387,1,-0.1248,1,-6e-4,1,0,0,0,18.1364,444.3779,447.695,0.1,1,302.3945,7.4093,7.4646,0,0,0.0923,2.1188,2.1346,0,1,293.6793,282.416,96696.3021,1.1895,1009.3196,0.0243,-0.0081,0.0055,716.6426,1165.384,0.0046,61.4941,448.7414,275.3659,0.2438,3.4282,263.5599,0.2337,0.6148,-89.1101,-0.0225,-2.1878,0.0435,22.7466,-3.4519,7.8082,19.4435,29.6525,41.5881,62.3065,0.063,1.0313,11.5331,1.0319,-5.0542,1.1025,-0.8514,1.1025,-0.1132,1.1025,-0.0034,1.3324,1.0323,0.1659,0.0314,57.7136
2026-02-26,00:00:00,57,0.1315,1,53.565,1,7.416,1,-3.5442,1,0.166,1,0.0066,1,0,0,0,18.3231,448.2275,451.6036,0.1,1,305.6018,7.4758,7.5321,0.1,1,0.0926,2.1189,2.1348,0,1,293.0642,281.789,96674.8595,1.1918,1009.3447,0.0242,0.0108,0.0056,722.9133,1117.0656,0.0047,64.7154,394.1523,275.4882,0.41,2.7931,250.2572,0.3321,0.3686,-58.2123,-0.0344,7.2228,0.1341,25.2957,-3.8387,8.6832,21.6224,32.9755,46.2486,69.2889,0.1287,1.0217,52.7608,1.0257,6.7696,1.0955,-3.2353,1.0955,0.1515,1.0955,-0.0094,1.3185,0.5981,0.0904,0.0487,57.4895
2026-02-26,00:30:00,57.02,0.0995,1,-31.4939,1,-6.547,1,2.0504,2,-0.1466,1,-0.01,2,-0,-0,-0,18.248,446.5504,450.0192,0.1,1,314.9838,7.708,7.7679,0.1,1,0.0927,2.1241,2.1406,1.4,0,293.2039,282.011,96690.4751,1.191,1009.4765,0.0242,-0.0095,0.0057,745.4928,1133.9671,0.0048,65.742,388.4743,275.9206,0.3353,3.7594,147.9596,0.2891,0.2921,65.2837,0.0307,4.8104,-0.0906,20.99,-3.1853,7.2052,17.942,27.3626,38.3765,57.4949,0.0979,1.0161,-31.1817,1.0243,-5.8852,1.1124,1.8432,1.1124,-0.1317,1.1124,8e-4,1.4349,0.2629,0.2625,0.0588,57.1506
2026-02-26,01:00:00,57.041,0.0203,0,-40.727,0,-2.7253,0,2.562,1,-0.061,0,-0.0101,0,-0,-0,-0,18.2456,447.0254,450.6493,0.1,1,328.2132,8.0414,8.1066,0.1,1,0.0932,2.1382,2.1556,0.5,0,293.3972,282.309,96718.698,1.1899,1009.6655,0.0243,-0.004,0.006,777.9604,1157.0093,0.005,67.2389,379.0489,276.5226,0.2036,1.7904,151.3459,0.1307,0.1124,4.6653,0.4294,14.9442,-0.2594,0.289,1,1,1,4,NA,NA,0.0197,1.0293,-38.8522,1.0545,-2.1705,1.2556,2.0404,1.2556,-0.0486,1.2556,0.002,2.0397,0.0947,0.0907,0.0395,56.6757
2026-02-26,01:30:00,57.062,0.0155,0,-30.0743,0,0.9115,2,1.7439,0,0.0204,2,-0.0046,2,0,0,0,18.2319,447.2164,450.9316,0.1,0,335.8814,8.239,8.3074,0.1,1,0.093,2.139,2.1567,-0.8,0,293.7316,282.6552,96729.0853,1.1885,1009.7808,0.0243,0.0013,0.0061,797.1606,1184.3047,0.0051,67.3104,387.1441,276.8683,0.4106,1.8213,145.7443,0.1143,0.097,4.2248,0.4741,-32.9932,-0.2193,2.0362,1,2,4,7,15,60,0.0151,1.0281,-28.5136,1.0559,0.7185,1.2687,1.3745,1.2687,0.0161,1.2687,0.0028,2.0856,0.1096,0.0563,0.0281,56.3885
2026-02-26,02:00:00,57.083,0.0727,1,-63.3584,1,-2.2967,1,3.2337,1,-0.0514,1,-0.0194,2,-0,-0,-0,18.2323,447.0837,450.8504,0.2,0,340.714,8.3548,8.4252,0.1,1,0.0928,2.1319,2.1499,-0.8,0,293.732,282.5649,96731.9814,1.1889,1009.843,0.0243,-0.0033,0.0062,808.3949,1177.1277,0.0052,68.6752,368.7328,277.0671,0.2172,1.7169,86.7638,0.2473,0.2082,20.3338,0.0985,27.5862,-0.2134,20.1062,-3.0512,6.9018,17.1865,26.2105,36.7605,55.074,0.0713,1.0205,-61.7352,1.0311,-2.0124,1.1413,2.8334,1.1413,-0.0451,1.1413,0.0014,1.5526,0.1098,0.2587,0.0479,56.1149
2026-02-26,02:30:00,57.104,0.0266,1,-21.4186,1,-1.9258,1,2.1797,1,-0.0431,1,-0.0069,2,-0,-0,-0,18.4041,450.086,453.8507,0.1,1,339.1848,8.295,8.3644,0.1,1,0.0929,2.1263,2.144,-0.9,0,292.7581,281.685,96709.1726,1.1923,1009.7942,0.0242,-0.0028,0.0062,802.4188,1109.2198,0.0052,72.3408,306.8009,276.9616,0.4049,1.6324,279.8114,0.1494,0.1513,13.2454,0.1512,11.1217,-0.1191,1.3816,1,1,2,4,9,34,0.0261,1.018,-20.8879,1.0331,-1.6604,1.1598,1.8793,1.1598,-0.0372,1.1598,2e-4,1.6287,0.2414,0.0462,0.015,55.8884
2026-02-26,03:00:00,57.124,0.0909,1,-39.9041,1,1.2348,2,5.8086,1,0.0276,2,-0.012,2,-0,-0,-0,18.6025,453.8168,457.5596,0,0,335.3096,8.18,8.2475,0.1,1,0.0927,2.1155,2.1329,0,1,292.3549,280.9681,96681.2082,1.1951,1009.7183,0.0242,0.0018,0.0061,791.0681,1056.4668,0.0051,74.8787,265.3987,276.7594,0.4745,2.452,315.6977,0.2758,0.4033,44.7653,0.0447,-32.3164,-0.1199,27.5546,-4.1815,9.4586,23.5533,35.9203,50.3787,75.4764,0.0896,1.0143,-38.985,1.0245,1.1047,1.1178,5.1964,1.1178,0.0247,1.1178,9e-4,1.4551,0.2494,0.53,0.0271,55.6203
2026-02-26,03:30:00,57.145,0.1072,1,12.2421,1,2.2486,1,-2.7322,1,0.0503,1,0.0058,2,0,0,0,18.5409,452.2399,455.9744,0.1,1,335.7791,8.1902,8.2578,0.1,1,0.0927,2.118,2.1355,1.4,0,292.4712,281.2878,96689.1172,1.1938,1009.7294,0.0242,0.0033,0.0061,792.1111,1079.7125,0.0051,73.3631,287.6015,276.7781,0.689,2.6985,298.6077,0.2996,0.3425,-187.0299,-0.0107,5.4443,0.0339,30.4598,-4.6224,10.4559,26.0366,39.7075,55.6903,83.4342,0.1055,1.0158,12.1314,1.0223,2.0573,1.093,-2.4996,1.093,0.046,1.093,0.0012,1.3101,0.2415,0.4185,0.0249,55.4763
2026-02-26,04:00:00,57.166,0.1882,1,-20.3169,1,-5.3984,2,3.0342,1,-0.1207,2,0.0034,1,-0,-0,-0,18.6817,455.3204,459.0783,0.1,1,335.8548,8.1856,8.2532,0.1,1,0.0927,2.116,2.1334,-0.4,0,292.2274,281.056,96680.3167,1.1947,1009.7229,0.0242,-0.0078,0.0061,791.6026,1062.818,0.0051,74.4815,271.2154,276.769,0.4559,2.2116,284.3798,0.3969,0.3363,262.0112,0.0076,3.7635,-0.0424,23.0441,-3.497,7.9103,19.6977,30.0403,42.1319,63.1213,0.1857,1.0138,-20.2375,1.0216,-4.8987,1.102,2.7533,1.102,-0.1096,1.102,0.008,1.3917,0.3872,0.1976,0.0877,55.2764
2026-02-26,04:30:00,57.187,0.1137,1,-21.3795,1,-2.4223,2,-2.7659,1,-0.0541,2,0.0072,1,0,0,0,18.8702,459.4044,463.1657,0.1,1,333.5679,8.1209,8.1873,0.1,1,0.0928,2.1125,2.1298,1.4,0,291.9296,280.608,96688.8603,1.1967,1009.6795,0.0241,-0.0035,0.0061,785.4071,1030.8178,0.0051,76.1926,245.4107,276.6576,1.0609,2.4908,301.0645,0.3082,0.2669,116.5627,0.0172,8.8262,-0.0574,28.6527,-4.3482,9.8356,24.4919,37.3517,52.3863,78.4843,0.1124,1.0114,-21.0972,1.0224,-2.179,1.1116,-2.4882,1.1116,-0.0487,1.1116,0.0109,1.4051,0.1944,0.3088,0.0307,55.1157
2026-02-26,05:00:00,57.208,0.1051,1,-18.1756,1,-1.0816,2,5.4032,1,-0.0242,2,-0.0058,2,-0,-0,-0,18.9394,461.0153,464.8078,0.1,1,335.1993,8.1593,8.2264,0.1,1,0.0926,2.1105,2.1278,0.3,0,291.9951,280.7223,96694.4898,1.1963,1009.7026,0.0241,-0.0016,0.0061,789.1693,1038.8947,0.0051,75.9624,249.7254,276.7253,1.5114,3.2099,285.4738,0.2964,0.3143,121.9206,0.0164,16.8046,-0.0508,27.689,-4.2019,9.5047,23.6681,36.0954,50.6243,75.8444,0.1039,1.0114,-17.8538,1.024,-0.9666,1.119,4.8286,1.119,-0.0216,1.119,2e-4,1.4049,0.3497,0.2479,0.0309,54.8524
2026-02-26,05:30:00,57.229,0.0773,1,-18.8372,1,-0.6139,2,3.0653,1,-0.0137,2,0.0023,1,-0,-0,-0,18.9868,462.2058,466.0295,0.1,1,337.0463,8.2049,8.2728,0.1,1,0.0925,2.1075,2.1249,0.9,0,291.9961,280.7194,96699.3914,1.1964,1009.7278,0.0241,-9e-4,0.0061,793.6231,1038.6899,0.0051,76.4062,245.0669,276.8051,1.2293,2.3357,292.276,0.2541,0.2103,74.1672,0.027,30.6849,-0.0614,27.8682,-4.2291,9.5663,23.8213,36.3291,50.952,76.3354,0.0764,1.0117,-18.4789,1.0239,-0.5486,1.119,2.7393,1.119,-0.0123,1.119,0.0064,1.4222,0.2595,0.1387,0.0224,48.211
2026-02-26,06:00:00,57.249,0.1286,1,-51.4999,1,14.2865,2,-0.84,2,0.3223,2,NA,3,0,0,NA,19.0925,463.903,467.8531,0.1,1,347.4838,8.443,8.5149,0.1,1,NA,NA,NA,NA,0,290.9778,290.2,96944.1648,1.1601,1010.0372,0.025,0.0209,0.0061,816.5286,1937.6846,0.0053,42.1394,1121.156,277.2095,0.7131,2.8249,317.7958,0.333,0.4339,61.1533,0.0328,-3.6048,-0.132,26.8072,-4.0681,9.202,22.9144,34.9458,49.012,73.4289,0.127,1.0125,-49.6873,1.0231,12.8247,1.114,-0.754,1.114,0.2893,1.114,NA,1,0.2591,0.5664,0.0423,27.5616
2026-02-26,06:30:00,57.27,0.039,1,-2.0076,2,-7.5723,1,-2.0972,2,-0.1706,1,NA,3,0,0,NA,18.9828,461.4165,465.622,0.1,1,371.5827,9.0321,9.1144,0.1,1,NA,NA,NA,NA,0,289.68,288.8517,96959.5352,1.1655,1010.3289,0.0248,-0.0111,0.0066,873.4695,1778.2049,0.0056,49.1209,904.7354,278.173,0.2607,1.5766,146.0054,0.183,0.1538,260.3639,0.0077,0.2651,-0.0093,0.459,1,1,1,2,8,NA,0.0383,1.0183,-2.3835,1.0237,-6.857,1.1043,-1.8991,1.1043,-0.1545,1.1043,NA,1,0.1442,0.1296,0.0338,23.3982
2026-02-26,07:00:00,57.291,0.0491,1,-35.8412,1,4.0281,2,1.1114,1,0.0906,2,NA,3,0,0,NA,19.0849,463.7641,467.9621,0.1,0,369.1629,8.9707,9.0519,0.1,1,NA,NA,NA,NA,0,288.1799,287.3615,96978.456,1.1718,1010.263,0.0247,0.0059,0.0065,867.719,1615.4819,0.0056,53.7127,747.7629,278.0782,0.2898,1.581,40.2007,0.2046,0.1709,20.3901,0.0982,-8.8978,-0.148,27.0292,-4.1018,9.2783,23.1042,35.2353,49.418,74.0372,0.0482,1.0183,-34.6887,1.0298,3.5349,1.1395,0.9753,1.1395,0.0795,1.1395,NA,1,0.2549,0.0713,0.0156,15.9415
2026-02-26,07:30:00,57.312,0.007,0,-4.0817,1,7.3681,1,0.546,1,0.1656,1,NA,3,0,0,NA,19.2317,467.1012,471.3736,0,0,373.1734,9.0637,9.1466,0.1,1,NA,NA,NA,NA,0,286.8511,286.0281,96978.456,1.1772,1010.2864,0.0246,0.0107,0.0066,876.6849,1481.11,0.0056,59.1911,604.4251,278.2257,0.151,1.4474,177.1602,0.0773,0.0775,9.6692,0.2072,-0.554,-0.0444,0.6311,1,1,1,3,6,85,0.0069,1.0254,-3.5631,1.0392,6.2644,1.1762,0.4642,1.1762,0.1408,1.1762,NA,1,0.0625,0.0794,0.0132,27.4707
2026-02-26,08:00:00,57.333,0.0238,1,-8.7822,1,-7.6635,2,-2.0325,2,-0.1721,2,NA,3,-0,-0,NA,19.3933,471.8321,476.3166,0.1,1,386.9813,9.4151,9.5046,0.1,1,NA,NA,NA,NA,0,286.5372,285.6833,96895.7048,1.1774,1010.4724,0.0246,-0.0112,0.0069,909.7993,1447.9945,0.0059,62.8317,538.1952,278.7591,0.2374,1.6864,144.4119,0.1423,0.0655,27.9843,0.0716,1.146,-0.0519,0.5465,1,1,1,2,6,NA,0.0234,1.0194,-8.9669,1.0289,-6.7728,1.1315,-1.7963,1.1315,-0.1521,1.1315,NA,1,0.0785,0.0336,0.0189,20.2991
2026-02-26,08:30:00,57.354,0.0146,1,-10.859,1,-2.304,2,0.0243,2,-0.0518,2,NA,3,0,0,NA,19.017,463.8304,468.3891,0.1,1,399.0451,9.7328,9.8285,0.1,1,NA,NA,NA,NA,0,286.8739,285.9903,96895.7048,1.176,1010.6532,0.0246,-0.0034,0.0071,940.4079,1477.4113,0.0061,63.6524,537.0033,279.237,0.093,1.0082,161.8301,0.1114,0.0439,10.8592,0.1845,4.713,-0.082,0.0806,1,1,NA,NA,NA,NA,0.0141,1.0317,-10.5655,1.0425,-1.9512,1.1809,0.0206,1.1809,-0.0438,1.1809,NA,1,0.04,0.0347,0.0131,37.4689
2026-02-26,09:00:00,57.374,0.0161,1,-14.7466,1,0.2041,2,1.0606,2,0.0046,2,NA,3,0,0,NA,18.6901,456.3178,460.835,0.1,1,401.4765,9.802,9.899,0.1,1,NA,NA,NA,NA,0,286.9593,286.0691,96961.9001,1.1765,1010.6929,0.0246,3e-4,0.0072,947.7176,1485.0484,0.0061,63.8173,537.3308,279.3491,0.1347,1.6425,193.2858,0.1172,0.0996,9.3031,0.2153,-72.2554,-0.1059,0.1739,1,1,2,NA,NA,NA,0.0157,1.0271,-14.1895,1.0417,0.172,1.1869,0.8936,1.1869,0.0039,1.1869,NA,1,0.0596,0.1094,0.0301,29.2413
2026-02-26,09:30:00,57.395,0.0815,0,-34.2773,1,-6.0465,1,8.6105,1,-0.1358,1,NA,3,0,0,NA,18.807,459.3288,463.9538,0.1,1,408.164,9.9687,10.0691,0.1,1,NA,NA,NA,NA,0,286.7866,285.8819,97121.6639,1.1791,1010.781,0.0246,-0.0088,0.0073,965.3722,1466.9439,0.0062,65.8084,501.5717,279.6168,0.3332,3.2318,159.1141,0.263,0.2628,45.315,0.0442,5.669,-0.1094,18.1489,-2.7542,6.2299,15.5134,23.6589,33.1819,49.7125,0.0802,1.0164,-33.8606,1.0254,-5.4081,1.118,7.7014,1.118,-0.1215,1.118,NA,1,0.2694,0.1862,0.07,7.7596
